Domain Code,Domain,Area Code,Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
"FBS","Food Balances (2010-)","21","Brazil","5611","Import Quantity","2533","Sweet potatoes","2013","2013","1000 tonnes","0","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","21","Brazil","5611","Import Quantity","2533","Sweet potatoes","2014","2014","","","",""
"FBS","Food Balances (2010-)","21","Brazil","5611","Import Quantity","2533","Sweet potatoes","2015","2015","","","",""
"FBS","Food Balances (2010-)","21","Brazil","5611","Import Quantity","2533","Sweet potatoes","2016","2016","1000 tonnes","0","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","21","Brazil","5611","Import Quantity","2533","Sweet potatoes","2017","2017","1000 tonnes","0","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","21","Brazil","5611","Import Quantity","2533","Sweet potatoes","2018","2018","1000 tonnes","0","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","21","Brazil","5611","Import Quantity","2533","Sweet potatoes","2019","2019","1000 tonnes","0","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","21","Brazil","5072","Stock Variation","2533","Sweet potatoes","2010","2010","1000 tonnes","2","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","21","Brazil","5072","Stock Variation","2533","Sweet potatoes","2011","2011","1000 tonnes","18","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","21","Brazil","5072","Stock Variation","2533","Sweet potatoes","2012","2012","1000 tonnes","-46","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","21","Brazil","5072","Stock Variation","2533","Sweet potatoes","2013","2013","1000 tonnes","-3","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","21","Brazil","5072","Stock Variation","2533","Sweet potatoes","2014","2014","1000 tonnes","19","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","21","Brazil","5072","Stock Variation","2533","Sweet potatoes","2015","2015","1000 tonnes","51","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","21","Brazil","5072","Stock Variation","2533","Sweet potatoes","2016","2016","1000 tonnes","136","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","21","Brazil","5072","Stock Variation","2533","Sweet potatoes","2017","2017","1000 tonnes","151","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","21","Brazil","5072","Stock Variation","2533","Sweet potatoes","2018","2018","1000 tonnes","85","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","21","Brazil","5072","Stock Variation","2533","Sweet potatoes","2019","2019","1000 tonnes","141","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","21","Brazil","5911","Export Quantity","2533","Sweet potatoes","2010","2010","1000 tonnes","3","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","21","Brazil","5911","Export Quantity","2533","Sweet potatoes","2011","2011","1000 tonnes","4","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","21","Brazil","5911","Export Quantity","2533","Sweet potatoes","2012","2012","1000 tonnes","3","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","21","Brazil","5911","Export Quantity","2533","Sweet potatoes","2013","2013","1000 tonnes","3","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","21","Brazil","5911","Export Quantity","2533","Sweet potatoes","2014","2014","1000 tonnes","3","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","21","Brazil","5911","Export Quantity","2533","Sweet potatoes","2015","2015","1000 tonnes","2","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","21","Brazil","5911","Export Quantity","2533","Sweet potatoes","2016","2016","1000 tonnes","20","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","21","Brazil","5911","Export Quantity","2533","Sweet potatoes","2017","2017","1000 tonnes","4","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","21","Brazil","5911","Export Quantity","2533","Sweet potatoes","2018","2018","1000 tonnes","10","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","21","Brazil","5911","Export Quantity","2533","Sweet potatoes","2019","2019","1000 tonnes","9","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","21","Brazil","5301","Domestic supply quantity","2533","Sweet potatoes","2010","2010","1000 tonnes","490","S","Standardized data"
"FBS","Food Balances (2010-)","21","Brazil","5301","Domestic supply quantity","2533","Sweet potatoes","2011","2011","1000 tonnes","523","S","Standardized data"
"FBS","Food Balances (2010-)","21","Brazil","5301","Domestic supply quantity","2533","Sweet potatoes","2012","2012","1000 tonnes","523","S","Standardized data"
"FBS","Food Balances (2010-)","21","Brazil","5301","Domestic supply quantity","2533","Sweet potatoes","2013","2013","1000 tonnes","506","S","Standardized data"
"FBS","Food Balances (2010-)","21","Brazil","5301","Domestic supply quantity","2533","Sweet potatoes","2014","2014","1000 tonnes","504","S","Standardized data"
"FBS","Food Balances (2010-)","21","Brazil","5301","Domestic supply quantity","2533","Sweet potatoes","2015","2015","1000 tonnes","543","S","Standardized data"
"FBS","Food Balances (2010-)","21","Brazil","5301","Domestic supply quantity","2533","Sweet potatoes","2016","2016","1000 tonnes","517","S","Standardized data"
"FBS","Food Balances (2010-)","21","Brazil","5301","Domestic supply quantity","2533","Sweet potatoes","2017","2017","1000 tonnes","626","S","Standardized data"
"FBS","Food Balances (2010-)","21","Brazil","5301","Domestic supply quantity","2533","Sweet potatoes","2018","2018","1000 tonnes","646","S","Standardized data"
"FBS","Food Balances (2010-)","21","Brazil","5301","Domestic supply quantity","2533","Sweet potatoes","2019","2019","1000 tonnes","655","S","Standardized data"
"FBS","Food Balances (2010-)","21","Brazil","5521","Feed","2533","Sweet potatoes","2010","2010","1000 tonnes","212","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","21","Brazil","5521","Feed","2533","Sweet potatoes","2011","2011","1000 tonnes","233","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","21","Brazil","5521","Feed","2533","Sweet potatoes","2012","2012","1000 tonnes","241","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","21","Brazil","5521","Feed","2533","Sweet potatoes","2013","2013","1000 tonnes","217","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","21","Brazil","5521","Feed","2533","Sweet potatoes","2014","2014","1000 tonnes","211","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","21","Brazil","5521","Feed","2533","Sweet potatoes","2015","2015","1000 tonnes","239","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","21","Brazil","5521","Feed","2533","Sweet potatoes","2016","2016","1000 tonnes","202","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","21","Brazil","5521","Feed","2533","Sweet potatoes","2017","2017","1000 tonnes","292","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","21","Brazil","5521","Feed","2533","Sweet potatoes","2018","2018","1000 tonnes","317","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","21","Brazil","5521","Feed","2533","Sweet potatoes","2019","2019","1000 tonnes","345","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","21","Brazil","5527","Seed","2533","Sweet potatoes","2010","2010","1000 tonnes","40","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","21","Brazil","5527","Seed","2533","Sweet potatoes","2011","2011","1000 tonnes","44","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","21","Brazil","5527","Seed","2533","Sweet potatoes","2012","2012","1000 tonnes","39","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","21","Brazil","5527","Seed","2533","Sweet potatoes","2013","2013","1000 tonnes","41","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","21","Brazil","5527","Seed","2533","Sweet potatoes","2014","2014","1000 tonnes","43","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","21","Brazil","5527","Seed","2533","Sweet potatoes","2015","2015","1000 tonnes","49","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","21","Brazil","5527","Seed","2533","Sweet potatoes","2016","2016","1000 tonnes","55","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","21","Brazil","5527","Seed","2533","Sweet potatoes","2017","2017","1000 tonnes","64","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","21","Brazil","5527","Seed","2533","Sweet potatoes","2018","2018","1000 tonnes","60","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","21","Brazil","5527","Seed","2533","Sweet potatoes","2019","2019","1000 tonnes","34","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","21","Brazil","5123","Losses","2533","Sweet potatoes","2010","2010","1000 tonnes","37","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","21","Brazil","5123","Losses","2533","Sweet potatoes","2011","2011","1000 tonnes","41","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","21","Brazil","5123","Losses","2533","Sweet potatoes","2012","2012","1000 tonnes","36","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","21","Brazil","5123","Losses","2533","Sweet potatoes","2013","2013","1000 tonnes","38","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","21","Brazil","5123","Losses","2533","Sweet potatoes","2014","2014","1000 tonnes","40","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","21","Brazil","5123","Losses","2533","Sweet potatoes","2015","2015","1000 tonnes","45","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","21","Brazil","5123","Losses","2533","Sweet potatoes","2016","2016","1000 tonnes","51","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","21","Brazil","5123","Losses","2533","Sweet potatoes","2017","2017","1000 tonnes","59","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","21","Brazil","5123","Losses","2533","Sweet potatoes","2018","2018","1000 tonnes","56","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","21","Brazil","5123","Losses","2533","Sweet potatoes","2019","2019","1000 tonnes","61","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","21","Brazil","5131","Processing","2533","Sweet potatoes","2010","2010","","","",""
"FBS","Food Balances (2010-)","21","Brazil","5131","Processing","2533","Sweet potatoes","2011","2011","","","",""
"FBS","Food Balances (2010-)","21","Brazil","5131","Processing","2533","Sweet potatoes","2012","2012","","","",""
"FBS","Food Balances (2010-)","21","Brazil","5131","Processing","2533","Sweet potatoes","2013","2013","","","",""
"FBS","Food Balances (2010-)","21","Brazil","5131","Processing","2533","Sweet potatoes","2014","2014","","","",""
"FBS","Food Balances (2010-)","21","Brazil","5131","Processing","2533","Sweet potatoes","2015","2015","","","",""
"FBS","Food Balances (2010-)","21","Brazil","5131","Processing","2533","Sweet potatoes","2016","2016","","","",""
"FBS","Food Balances (2010-)","21","Brazil","5131","Processing","2533","Sweet potatoes","2017","2017","","","",""
"FBS","Food Balances (2010-)","21","Brazil","5131","Processing","2533","Sweet potatoes","2018","2018","","","",""
"FBS","Food Balances (2010-)","21","Brazil","5131","Processing","2533","Sweet potatoes","2019","2019","","","",""
"FBS","Food Balances (2010-)","21","Brazil","5154","Other uses (non-food)","2533","Sweet potatoes","2010","2010","","","",""
"FBS","Food Balances (2010-)","21","Brazil","5154","Other uses (non-food)","2533","Sweet potatoes","2011","2011","","","",""
"FBS","Food Balances (2010-)","21","Brazil","5154","Other uses (non-food)","2533","Sweet potatoes","2012","2012","","","",""
"FBS","Food Balances (2010-)","21","Brazil","5154","Other uses (non-food)","2533","Sweet potatoes","2013","2013","","","",""
"FBS","Food Balances (2010-)","21","Brazil","5154","Other uses (non-food)","2533","Sweet potatoes","2014","2014","","","",""
"FBS","Food Balances (2010-)","21","Brazil","5154","Other uses (non-food)","2533","Sweet potatoes","2015","2015","","","",""
"FBS","Food Balances (2010-)","21","Brazil","5154","Other uses (non-food)","2533","Sweet potatoes","2016","2016","","","",""
