Domain Code,Domain,Area Code (FAO),Area,Element Code,Element,Item Code (FAO),Item,Year Code,Year,Unit,Value,Flag,Flag Description
"QI","Production Indices","21","Brazil","432","Gross Production Index Number (2014-2016 = 100)","44","Barley","1994","1994","index","33.25","Fc","Calculated data"
"QI","Production Indices","21","Brazil","432","Gross Production Index Number (2014-2016 = 100)","44","Barley","1995","1995","index","38.4","Fc","Calculated data"
"QI","Production Indices","21","Brazil","432","Gross Production Index Number (2014-2016 = 100)","44","Barley","1996","1996","index","76.78","Fc","Calculated data"
"QI","Production Indices","21","Brazil","432","Gross Production Index Number (2014-2016 = 100)","44","Barley","1997","1997","index","94.99","Fc","Calculated data"
"QI","Production Indices","21","Brazil","432","Gross Production Index Number (2014-2016 = 100)","44","Barley","1998","1998","index","110.23","Fc","Calculated data"
"QI","Production Indices","21","Brazil","432","Gross Production Index Number (2014-2016 = 100)","44","Barley","1999","1999","index","118.09","Fc","Calculated data"
"QI","Production Indices","21","Brazil","432","Gross Production Index Number (2014-2016 = 100)","44","Barley","2000","2000","index","103.79","Fc","Calculated data"
"QI","Production Indices","21","Brazil","432","Gross Production Index Number (2014-2016 = 100)","44","Barley","2001","2001","index","109.29","Fc","Calculated data"
"QI","Production Indices","21","Brazil","432","Gross Production Index Number (2014-2016 = 100)","44","Barley","2002","2002","index","89.76","Fc","Calculated data"
"QI","Production Indices","21","Brazil","432","Gross Production Index Number (2014-2016 = 100)","44","Barley","2003","2003","index","126.72","Fc","Calculated data"
"QI","Production Indices","21","Brazil","432","Gross Production Index Number (2014-2016 = 100)","44","Barley","2004","2004","index","145.74","Fc","Calculated data"
"QI","Production Indices","21","Brazil","432","Gross Production Index Number (2014-2016 = 100)","44","Barley","2005","2005","index","119.72","Fc","Calculated data"
"QI","Production Indices","21","Brazil","432","Gross Production Index Number (2014-2016 = 100)","44","Barley","2006","2006","index","74.47","Fc","Calculated data"
"QI","Production Indices","21","Brazil","432","Gross Production Index Number (2014-2016 = 100)","44","Barley","2007","2007","index","86.45","Fc","Calculated data"
"QI","Production Indices","21","Brazil","432","Gross Production Index Number (2014-2016 = 100)","44","Barley","2008","2008","index","86.94","Fc","Calculated data"
"QI","Production Indices","21","Brazil","432","Gross Production Index Number (2014-2016 = 100)","44","Barley","2009","2009","index","73.85","Fc","Calculated data"
"QI","Production Indices","21","Brazil","432","Gross Production Index Number (2014-2016 = 100)","44","Barley","2010","2010","index","102.22","Fc","Calculated data"
"QI","Production Indices","21","Brazil","432","Gross Production Index Number (2014-2016 = 100)","44","Barley","2011","2011","index","111.51","Fc","Calculated data"
"QI","Production Indices","21","Brazil","432","Gross Production Index Number (2014-2016 = 100)","44","Barley","2012","2012","index","97.26","Fc","Calculated data"
"QI","Production Indices","21","Brazil","432","Gross Production Index Number (2014-2016 = 100)","44","Barley","2013","2013","index","121.35","Fc","Calculated data"
"QI","Production Indices","21","Brazil","432","Gross Production Index Number (2014-2016 = 100)","44","Barley","2014","2014","index","92.31","Fc","Calculated data"
"QI","Production Indices","21","Brazil","432","Gross Production Index Number (2014-2016 = 100)","44","Barley","2015","2015","index","68.36","Fc","Calculated data"
"QI","Production Indices","21","Brazil","432","Gross Production Index Number (2014-2016 = 100)","44","Barley","2016","2016","index","139.33","Fc","Calculated data"
"QI","Production Indices","21","Brazil","432","Gross Production Index Number (2014-2016 = 100)","44","Barley","2017","2017","index","111.09","Fc","Calculated data"
"QI","Production Indices","21","Brazil","432","Gross Production Index Number (2014-2016 = 100)","44","Barley","2018","2018","index","121.24","Fc","Calculated data"
"QI","Production Indices","21","Brazil","432","Gross Production Index Number (2014-2016 = 100)","44","Barley","2019","2019","index","150.13","Fc","Calculated data"
"QI","Production Indices","21","Brazil","434","Gross per capita Production Index Number (2014-2016 = 100)","44","Barley","1961","1961","index","24.58","Fc","Calculated data"
"QI","Production Indices","21","Brazil","434","Gross per capita Production Index Number (2014-2016 = 100)","44","Barley","1962","1962","index","27.14","Fc","Calculated data"
"QI","Production Indices","21","Brazil","434","Gross per capita Production Index Number (2014-2016 = 100)","44","Barley","1963","1963","index","19.54","Fc","Calculated data"
"QI","Production Indices","21","Brazil","434","Gross per capita Production Index Number (2014-2016 = 100)","44","Barley","1964","1964","index","26.57","Fc","Calculated data"
"QI","Production Indices","21","Brazil","434","Gross per capita Production Index Number (2014-2016 = 100)","44","Barley","1965","1965","index","24.74","Fc","Calculated data"
"QI","Production Indices","21","Brazil","434","Gross per capita Production Index Number (2014-2016 = 100)","44","Barley","1966","1966","index","30.42","Fc","Calculated data"
"QI","Production Indices","21","Brazil","434","Gross per capita Production Index Number (2014-2016 = 100)","44","Barley","1967","1967","index","26.18","Fc","Calculated data"
"QI","Production Indices","21","Brazil","434","Gross per capita Production Index Number (2014-2016 = 100)","44","Barley","1968","1968","index","24.09","Fc","Calculated data"
"QI","Production Indices","21","Brazil","434","Gross per capita Production Index Number (2014-2016 = 100)","44","Barley","1969","1969","index","24.8","Fc","Calculated data"
"QI","Production Indices","21","Brazil","434","Gross per capita Production Index Number (2014-2016 = 100)","44","Barley","1970","1970","index","21.12","Fc","Calculated data"
"QI","Production Indices","21","Brazil","434","Gross per capita Production Index Number (2014-2016 = 100)","44","Barley","1971","1971","index","15.14","Fc","Calculated data"
"QI","Production Indices","21","Brazil","434","Gross per capita Production Index Number (2014-2016 = 100)","44","Barley","1972","1972","index","11.62","Fc","Calculated data"
"QI","Production Indices","21","Brazil","434","Gross per capita Production Index Number (2014-2016 = 100)","44","Barley","1973","1973","index","9.44","Fc","Calculated data"
"QI","Production Indices","21","Brazil","434","Gross per capita Production Index Number (2014-2016 = 100)","44","Barley","1974","1974","index","8.65","Fc","Calculated data"
"QI","Production Indices","21","Brazil","434","Gross per capita Production Index Number (2014-2016 = 100)","44","Barley","1975","1975","index","17.84","Fc","Calculated data"
"QI","Production Indices","21","Brazil","434","Gross per capita Production Index Number (2014-2016 = 100)","44","Barley","1976","1976","index","42.12","Fc","Calculated data"
"QI","Production Indices","21","Brazil","434","Gross per capita Production Index Number (2014-2016 = 100)","44","Barley","1977","1977","index","63.66","Fc","Calculated data"
"QI","Production Indices","21","Brazil","434","Gross per capita Production Index Number (2014-2016 = 100)","44","Barley","1978","1978","index","93.92","Fc","Calculated data"
"QI","Production Indices","21","Brazil","434","Gross per capita Production Index Number (2014-2016 = 100)","44","Barley","1979","1979","index","62.54","Fc","Calculated data"
"QI","Production Indices","21","Brazil","434","Gross per capita Production Index Number (2014-2016 = 100)","44","Barley","1980","1980","index","46.48","Fc","Calculated data"
"QI","Production Indices","21","Brazil","434","Gross per capita Production Index Number (2014-2016 = 100)","44","Barley","1981","1981","index","66.8","Fc","Calculated data"
"QI","Production Indices","21","Brazil","434","Gross per capita Production Index Number (2014-2016 = 100)","44","Barley","1982","1982","index","58.51","Fc","Calculated data"
"QI","Production Indices","21","Brazil","434","Gross per capita Production Index Number (2014-2016 = 100)","44","Barley","1983","1983","index","72.5","Fc","Calculated data"
"QI","Production Indices","21","Brazil","434","Gross per capita Production Index Number (2014-2016 = 100)","44","Barley","1984","1984","index","43.99","Fc","Calculated data"
"QI","Production Indices","21","Brazil","434","Gross per capita Production Index Number (2014-2016 = 100)","44","Barley","1985","1985","index","94.75","Fc","Calculated data"
"QI","Production Indices","21","Brazil","434","Gross per capita Production Index Number (2014-2016 = 100)","44","Barley","1986","1986","index","100.84","Fc","Calculated data"
"QI","Production Indices","21","Brazil","434","Gross per capita Production Index Number (2014-2016 = 100)","44","Barley","1987","1987","index","103.72","Fc","Calculated data"
"QI","Production Indices","21","Brazil","434","Gross per capita Production Index Number (2014-2016 = 100)","44","Barley","1988","1988","index","65.66","Fc","Calculated data"
"QI","Production Indices","21","Brazil","434","Gross per capita Production Index Number (2014-2016 = 100)","44","Barley","1989","1989","index","127.07","Fc","Calculated data"
"QI","Production Indices","21","Brazil","434","Gross per capita Production Index Number (2014-2016 = 100)","44","Barley","1990","1990","index","79.34","Fc","Calculated data"
"QI","Production Indices","21","Brazil","434","Gross per capita Production Index Number (2014-2016 = 100)","44","Barley","1991","1991","index","55.31","Fc","Calculated data"
"QI","Production Indices","21","Brazil","434","Gross per capita Production Index Number (2014-2016 = 100)","44","Barley","1992","1992","index","60.98","Fc","Calculated data"
"QI","Production Indices","21","Brazil","434","Gross per capita Production Index Number (2014-2016 = 100)","44","Barley","1993","1993","index","52.66","Fc","Calculated data"
"QI","Production Indices","21","Brazil","434","Gross per capita Production Index Number (2014-2016 = 100)","44","Barley","1994","1994","index","42.7","Fc","Calculated data"
"QI","Production Indices","21","Brazil","434","Gross per capita Production Index Number (2014-2016 = 100)","44","Barley","1995","1995","index","48.52","Fc","Calculated data"
"QI","Production Indices","21","Brazil","434","Gross per capita Production Index Number (2014-2016 = 100)","44","Barley","1996","1996","index","95.48","Fc","Calculated data"
"QI","Production Indices","21","Brazil","434","Gross per capita Production Index Number (2014-2016 = 100)","44","Barley","1997","1997","index","116.3","Fc","Calculated data"
"QI","Production Indices","21","Brazil","434","Gross per capita Production Index Number (2014-2016 = 100)","44","Barley","1998","1998","index","132.92","Fc","Calculated data"
"QI","Production Indices","21","Brazil","434","Gross per capita Production Index Number (2014-2016 = 100)","44","Barley","1999","1999","index","140.29","Fc","Calculated data"
"QI","Production Indices","21","Brazil","434","Gross per capita Production Index Number (2014-2016 = 100)","44","Barley","2000","2000","index","121.56","Fc","Calculated data"
"QI","Production Indices","21","Brazil","434","Gross per capita Production Index Number (2014-2016 = 100)","44","Barley","2001","2001","index","126.27","Fc","Calculated data"
"QI","Production Indices","21","Brazil","434","Gross per capita Production Index Number (2014-2016 = 100)","44","Barley","2002","2002","index","102.35","Fc","Calculated data"
"QI","Production Indices","21","Brazil","434","Gross per capita Production Index Number (2014-2016 = 100)","44","Barley","2003","2003","index","142.69","Fc","Calculated data"
